"伝票日付","（借）科目ｺｰﾄﾞ","（借）科目名","（借）補助ｺｰﾄﾞ","（借）補助名","（借）金額","（借）税込区分","（借）消費税ｺｰﾄﾞ","（借）消費税率","（貸）科目ｺｰﾄﾞ","（貸）科目名","（貸）補助ｺｰﾄﾞ","（貸）補助名","（貸）金額","（貸）税込区分","（貸）消費税ｺｰﾄﾞ","（貸）消費税率","摘要"
2022/05/02,1122,"売掛金",1,"カード",30000,0,,,4111,"売上高",,"",30000,1,10,4,"カード売上/VISA"
2022/05/06,6228,"リース料",,"",8100,1,10,3,1113,"普通預金",1,"もみじ銀行",8100,0,,,"SMTパナ　冷蔵庫リース"
2022/05/06,6228,"リース料",,"",11088,1,10,4,1113,"普通預金",1,"もみじ銀行",11088,0,,,"SMBC　レジリース代（年一）"
2022/05/06,6228,"リース料",,"",20900,1,10,4,1113,"普通預金",1,"もみじ銀行",20900,0,,,"三菱クレジット　製氷機リース"
2022/05/06,1113,"普通預金",1,"もみじ銀行",28069,0,,,1111,"現金",,"",28069,0,,,"5/2　売上"
2022/05/06,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/05/06,9411,"事業主貸",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"生活費"
2022/05/06,1111,"現金",,"",48080,0,,,4111,"売上高",,"",48080,1,10,4,"現金売上"
2022/05/06,5211,"商品仕入高",,"",543,1,10,5,1111,"現金",,"",543,0,,,"フジグラン　仕入"
2022/05/06,5211,"商品仕入高",,"",4590,1,10,5,1111,"現金",,"",4590,0,,,"西原商会　仕入"
2022/05/06,5211,"商品仕入高",,"",1533,1,10,5,1111,"現金",,"",1533,0,,,"プロマート　仕入"
2022/05/06,5211,"商品仕入高",,"",10865,1,10,5,1111,"現金",,"",10865,0,,,"豊島水産　仕入"
2022/05/06,9411,"事業主貸",,"",2,0,,,1111,"現金",,"",2,0,,,"事業主貸"
2022/05/06,1122,"売掛金",1,"カード",23090,0,,,4111,"売上高",,"",23090,1,10,4,"カード売上/JCB"
2022/05/06,1122,"売掛金",1,"カード",18300,0,,,4111,"売上高",,"",18300,1,10,4,"カード売上/Master"
2022/05/06,1122,"売掛金",1,"カード",13040,0,,,4111,"売上高",,"",13040,1,10,4,"カード売上/JCB"
2022/05/07,1111,"現金",,"",52160,0,,,4111,"売上高",,"",52160,1,10,4,"現金売上"
2022/05/07,5211,"商品仕入高",,"",3564,1,10,5,1111,"現金",,"",3564,0,,,"豊島水産　仕入"
2022/05/07,5211,"商品仕入高",,"",2404,1,10,5,1111,"現金",,"",2404,0,,,"フジグラン　仕入"
2022/05/07,1122,"売掛金",1,"カード",22400,0,,,4111,"売上高",,"",22400,1,10,4,"カード売上/Master"
2022/05/07,1122,"売掛金",1,"カード",22920,0,,,4111,"売上高",,"",22920,1,10,4,"カード売上/JCB"
2022/05/07,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/JCB"
2022/05/09,1113,"普通預金",1,"もみじ銀行",392149,0,,,1122,"売掛金",1,"カード",392149,0,,,"リクルートペイメント　入金"
2022/05/09,1113,"普通預金",1,"もみじ銀行",50547,0,,,1111,"現金",,"",50547,0,,,"5/6　売上"
2022/05/09,1113,"普通預金",1,"もみじ銀行",46192,0,,,1111,"現金",,"",46192,0,,,"5/7　売上"
2022/05/09,1111,"現金",,"",18000,0,,,4111,"売上高",,"",18000,1,10,4,"現金売上"
2022/05/09,5211,"商品仕入高",,"",1741,1,10,5,1111,"現金",,"",1741,0,,,"フジグラン　仕入"
2022/05/09,6225,"消耗品費",,"",880,1,10,4,1111,"現金",,"",880,0,,,"ダイソー　消耗品"
2022/05/09,6225,"消耗品費",,"",600,1,10,4,1111,"現金",,"",600,0,,,"ヤマダ電機　消耗品代"
2022/05/09,6231,"雑費",,"",13351,0,30,0,1122,"売掛金",1,"カード",13351,0,,,"リクルートペイメント　保証料"
2022/05/09,1122,"売掛金",1,"カード",16290,0,,,4111,"売上高",,"",16290,1,10,4,"カード売上/JCB"
2022/05/10,1113,"普通預金",1,"もみじ銀行",300000,0,,,7118,"雑収入",,"",300000,0,40,0,"広島支援金センター　入金（第8期）"
2022/05/10,1113,"普通預金",1,"もみじ銀行",300000,0,,,7118,"雑収入",,"",300000,0,40,0,"事業復活支援金　入金"
2022/05/10,1113,"普通預金",1,"もみじ銀行",14779,0,,,1111,"現金",,"",14779,0,,,"5/9　売上"
2022/05/10,1111,"現金",,"",200000,0,,,1113,"普通預金",1,"もみじ銀行",200000,0,,,"引出し"
2022/05/10,1111,"現金",,"",75580,0,,,4111,"売上高",,"",75580,1,10,4,"現金売上"
2022/05/10,6225,"消耗品費",,"",327,1,10,4,1111,"現金",,"",327,0,,,"ウォンツ　消耗品"
2022/05/10,5211,"商品仕入高",,"",2202,1,10,5,1111,"現金",,"",2202,0,,,"八百心　仕入"
2022/05/10,5211,"商品仕入高",,"",3404,1,10,4,1111,"現金",,"",3404,0,,,"大和屋酒舗　仕入"
2022/05/10,5211,"商品仕入高",,"",3780,1,10,5,1111,"現金",,"",3780,0,,,"西原商会　仕入"
2022/05/10,2115,"未払費用",,"",181753,0,,,1111,"現金",,"",181753,0,,,"従業員給与"
2022/05/10,6113,"広告宣伝費",,"",2200,1,10,4,9311,"事業主借",,"",2200,0,,,"3/31　フードコネクション　広告代（しんきんカードより）"
2022/05/10,6113,"広告宣伝費",,"",2200,1,10,4,9311,"事業主借",,"",2200,0,,,"4/4　食べログ　広告代（しんきんカードより）"
2022/05/11,1113,"普通預金",1,"もみじ銀行",84114,0,,,1111,"現金",,"",84114,0,,,"5/10　売上"
2022/05/11,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/05/11,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/05/11,1111,"現金",,"",27260,0,,,4111,"売上高",,"",27260,1,10,4,"現金売上"
2022/05/11,5211,"商品仕入高",,"",1208,1,10,5,1111,"現金",,"",1208,0,,,"フジグラン　仕入"
2022/05/11,6225,"消耗品費",,"",9560,1,10,4,1111,"現金",,"",9560,0,,,"テンポスバスターズ　消耗品代"
2022/05/11,6223,"接待交際費",,"",15000,1,10,4,1111,"現金",,"",15000,0,,,"4/29　INSON　Japan㈱　飲食代"
2022/05/11,5211,"商品仕入高",,"",1976,1,10,5,1111,"現金",,"",1976,0,,,"豊島水産　仕入"
2022/05/12,1113,"普通預金",1,"もみじ銀行",29516,0,,,1111,"現金",,"",29516,0,,,"5/11　売上"
2022/05/12,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/05/12,1111,"現金",,"",22500,0,,,4111,"売上高",,"",22500,1,10,4,"現金売上"
2022/05/12,5211,"商品仕入高",,"",7646,1,10,5,1111,"現金",,"",7646,0,,,"豊島水産　仕入"
2022/05/12,5211,"商品仕入高",,"",1524,1,10,5,1111,"現金",,"",1524,0,,,"フジグラン　仕入"
2022/05/12,5211,"商品仕入高",,"",989,1,10,5,1111,"現金",,"",989,0,,,"ドン・キホーテ　仕入"
2022/05/12,5211,"商品仕入高",,"",507,1,10,5,1111,"現金",,"",507,0,,,"三越　仕入"
2022/05/12,5211,"商品仕入高",,"",8380,1,10,4,1111,"現金",,"",8380,0,,,"楽天市場（SAKE People）　仕入"
2022/05/12,1122,"売掛金",1,"カード",35000,0,,,4111,"売上高",,"",35000,1,10,4,"カード売上/Master"
2022/05/13,6219,"水道光熱費",,"",22074,1,10,4,1113,"普通預金",1,"もみじ銀行",22074,0,,,"広島ガス　ガス代 4.5"
2022/05/13,1113,"普通預金",1,"もみじ銀行",200,0,,,4111,"売上高",,"",200,1,10,4,"㈱カカクコム　入金"
2022/05/13,1113,"普通預金",1,"もみじ銀行",23453,0,,,1111,"現金",,"",23453,0,,,"5/12　売上"
2022/05/13,1111,"現金",,"",55880,0,,,4111,"売上高",,"",55880,1,10,4,"現金売上"
2022/05/13,5211,"商品仕入高",,"",1637,1,10,5,1111,"現金",,"",1637,0,,,"フジグラン　仕入"
2022/05/13,5211,"商品仕入高",,"",6215,1,10,4,1111,"現金",,"",6215,0,,,"リカーマウンテン　仕入"
2022/05/13,6117,"サービス費",,"",11110,1,10,4,1111,"現金",,"",11110,0,,,"広島おしぼり　おしぼり代"
2022/05/13,1122,"売掛金",1,"カード",12730,0,,,4111,"売上高",,"",12730,1,10,4,"カード売上/VISA"
2022/05/14,1111,"現金",,"",53320,0,,,4111,"売上高",,"",53320,1,10,4,"現金売上"
2022/05/14,5211,"商品仕入高",,"",1976,1,10,5,1111,"現金",,"",1976,0,,,"豊島水産　仕入"
2022/05/14,5211,"商品仕入高",,"",4289,1,10,5,1111,"現金",,"",4289,0,,,"フジグラン　仕入"
2022/05/14,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/JCB"
2022/05/14,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/Master"
2022/05/14,1122,"売掛金",1,"カード",23240,0,,,4111,"売上高",,"",23240,1,10,4,"カード売上/VISA"
2022/05/15,1122,"売掛金",1,"カード",50000,0,,,4111,"売上高",,"",50000,1,10,4,"カード売上/VISA"
2022/05/16,1113,"普通預金",1,"もみじ銀行",239578,0,,,1122,"売掛金",1,"カード",239578,0,,,"リクルートペイメント　入金"
2022/05/16,1113,"普通預金",1,"もみじ銀行",36918,0,,,1111,"現金",,"",36918,0,,,"5/13　売上"
2022/05/16,1113,"普通預金",1,"もみじ銀行",47055,0,,,1111,"現金",,"",47055,0,,,"5/14　売上"
2022/05/16,1111,"現金",,"",450000,0,,,1113,"普通預金",1,"もみじ銀行",450000,0,,,"引出し"
2022/05/16,5211,"商品仕入高",,"",918,1,10,5,1111,"現金",,"",918,0,,,"フジグラン　仕入"
2022/05/16,5211,"商品仕入高",,"",858,1,10,5,1111,"現金",,"",858,0,,,"フジグラン　仕入"
2022/05/16,2112,"買掛金",,"",207951,0,,,1111,"現金",,"",207951,0,,,"買掛金支払/住田㈱"
2022/05/16,5211,"商品仕入高",,"",2041,1,10,5,1111,"現金",,"",2041,0,,,"豊島水産　仕入"
2022/05/16,2112,"買掛金",,"",228536,0,,,1111,"現金",,"",228536,0,,,"買掛金支払/㈱優侑ミート"
2022/05/16,6231,"雑費",,"",8582,0,30,0,1122,"売掛金",1,"カード",8582,0,,,"リクルートペイメント　保証料"
2022/05/16,1122,"売掛金",1,"カード",32000,0,,,4111,"売上高",,"",32000,1,10,4,"カード売上/VISA"
2022/05/17,1113,"普通預金",1,"もみじ銀行",9696,0,,,1111,"現金",,"",9696,0,,,"5/16　売上"
2022/05/17,9411,"事業主貸",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"生活費"
2022/05/17,1111,"現金",,"",40660,0,,,4111,"売上高",,"",40660,1,10,4,"現金売上"
2022/05/17,5211,"商品仕入高",,"",1944,1,10,5,1111,"現金",,"",1944,0,,,"豊島水産　仕入"
2022/05/17,6225,"消耗品費",,"",1425,1,10,4,1111,"現金",,"",1425,0,,,"ヤマダ電機　消耗品代"
2022/05/17,6223,"接待交際費",,"",10000,1,10,4,1111,"現金",,"",10000,0,,,"INSON　Japan㈱　飲食代"
2022/05/17,1122,"売掛金",1,"カード",35380,0,,,4111,"売上高",,"",35380,1,10,4,"カード売上/JCB"
2022/05/18,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"小規模共済"
2022/05/18,1113,"普通預金",1,"もみじ銀行",27291,0,,,1111,"現金",,"",27291,0,,,"5/17　売上"
2022/05/18,1111,"現金",,"",16000,0,,,4111,"売上高",,"",16000,1,10,4,"現金売上"
2022/05/18,5211,"商品仕入高",,"",2774,1,10,5,1111,"現金",,"",2774,0,,,"プロマート　仕入"
2022/05/18,1122,"売掛金",1,"カード",5990,0,,,4111,"売上高",,"",5990,1,10,4,"カード売上/VISA"
2022/05/19,1113,"普通預金",1,"もみじ銀行",13227,0,,,1111,"現金",,"",13227,0,,,"5/18　売上"
2022/05/19,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/05/19,1111,"現金",,"",120000,0,,,4111,"売上高",,"",120000,1,10,4,"現金売上"
2022/05/19,5211,"商品仕入高",,"",324,1,10,5,1111,"現金",,"",324,0,,,"三越　仕入"
2022/05/19,5211,"商品仕入高",,"",507,1,10,5,1111,"現金",,"",507,0,,,"三越　仕入"
2022/05/19,5211,"商品仕入高",,"",9709,1,10,5,1111,"現金",,"",9709,0,,,"豊島水産　仕入"
2022/05/19,5211,"商品仕入高",,"",1347,1,10,5,1111,"現金",,"",1347,0,,,"フジグラン　仕入"
2022/05/20,6231,"雑費",,"",10192,1,10,4,1113,"普通預金",1,"もみじ銀行",10192,0,,,"サニクリーン　マット代等"
2022/05/20,6231,"雑費",,"",11341,1,10,4,1113,"普通預金",1,"もみじ銀行",11341,0,,,"サニクリーン　ユニフォーム代"
2022/05/20,1113,"普通預金",1,"もみじ銀行",128113,0,,,1111,"現金",,"",128113,0,,,"5/19　売上"
2022/05/20,1111,"現金",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"引出し"
2022/05/20,5211,"商品仕入高",,"",228,1,10,5,1111,"現金",,"",228,0,,,"フジグラン　仕入"
2022/05/20,5211,"商品仕入高",,"",2042,1,10,5,1111,"現金",,"",2042,0,,,"プロマート　仕入"
2022/05/20,6218,"通信費",,"",3102,1,10,4,1111,"現金",,"",3102,0,,,"ソフトバンク　電話代 2022.4"
2022/05/20,6113,"広告宣伝費",,"",33000,1,10,4,1111,"現金",,"",33000,0,,,"リクルート　広告掲載料（求人）"
2022/05/20,5211,"商品仕入高",,"",4957,1,10,5,1111,"現金",,"",4957,0,,,"豊島水産　仕入"
2022/05/20,6223,"接待交際費",,"",6380,1,10,4,1111,"現金",,"",6380,0,,,"ひろしま藩　飲食代"
2022/05/20,1122,"売掛金",1,"カード",80000,0,,,4111,"売上高",,"",80000,1,10,4,"カード売上/VISA"
2022/05/21,1111,"現金",,"",19700,0,,,4111,"売上高",,"",19700,1,10,4,"現金売上"
2022/05/21,5211,"商品仕入高",,"",792,1,10,5,1111,"現金",,"",792,0,,,"フジグラン　仕入"
2022/05/21,5211,"商品仕入高",,"",341,1,10,5,1111,"現金",,"",341,0,,,"ヤマダ電機　仕入"
2022/05/21,6225,"消耗品費",,"",330,1,10,4,1111,"現金",,"",330,0,,,"ダイソー　消耗品"
2022/05/21,6225,"消耗品費",,"",477,1,10,4,1111,"現金",,"",477,0,,,"ヤマダ電機　消耗品代"
2022/05/21,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/VISA"
2022/05/21,1122,"売掛金",1,"カード",17860,0,,,4111,"売上高",,"",17860,1,10,4,"カード売上/VISA"
2022/05/21,1122,"売掛金",1,"カード",23220,0,,,4111,"売上高",,"",23220,1,10,4,"カード売上/VISA"
2022/05/21,1122,"売掛金",1,"カード",22720,0,,,4111,"売上高",,"",22720,1,10,4,"カード売上/VISA"
2022/05/21,1122,"売掛金",1,"カード",9800,0,,,4111,"売上高",,"",9800,1,10,4,"カード売上/Master"
2022/05/23,9411,"事業主貸",,"",21941,0,,,1113,"普通預金",1,"もみじ銀行",21941,0,,,"大同生命　保険料"
2022/05/23,1113,"普通預金",1,"もみじ銀行",291,0,,,1111,"現金",,"",291,0,,,"5/20　売上"
2022/05/23,1113,"普通預金",1,"もみじ銀行",17760,0,,,1111,"現金",,"",17760,0,,,"5/21　売上"
2022/05/23,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/05/23,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/05/23,1111,"現金",,"",33980,0,,,4111,"売上高",,"",33980,1,10,4,"現金売上"
2022/05/23,5211,"商品仕入高",,"",1249,1,10,5,1111,"現金",,"",1249,0,,,"フジグラン　仕入"
2022/05/23,5211,"商品仕入高",,"",10638,1,10,5,1111,"現金",,"",10638,0,,,"豊島水産　仕入"
2022/05/23,1122,"売掛金",1,"カード",21360,0,,,4111,"売上高",,"",21360,1,10,4,"カード売上/JCB"
2022/05/24,1113,"普通預金",1,"もみじ銀行",42092,0,,,1111,"現金",,"",42092,0,,,"5/23　売上"
2022/05/24,1113,"普通預金",1,"もみじ銀行",1,0,,,1111,"現金",,"",1,0,,,"5/23　売上"
2022/05/24,1111,"現金",,"",18230,0,,,4111,"売上高",,"",18230,1,10,4,"現金売上"
2022/05/24,1122,"売掛金",1,"カード",18000,0,,,4111,"売上高",,"",18000,1,10,4,"カード売上/VISA"
2022/05/25,1113,"普通預金",1,"もみじ銀行",22700,0,,,4111,"売上高",,"",22700,1,10,4,"リクルートポイントプレゼント"
2022/05/25,1113,"普通預金",1,"もみじ銀行",221785,0,,,1122,"売掛金",1,"カード",221785,0,,,"リクルートペイメント　入金"
2022/05/25,1113,"普通預金",1,"もみじ銀行",18230,0,,,1111,"現金",,"",18230,0,,,"5/24　売上"
2022/05/25,9411,"事業主貸",,"",300000,0,,,1113,"普通預金",1,"もみじ銀行",300000,0,,,"生活費"
2022/05/25,1113,"普通預金",2,"県信",70000,0,,,9311,"事業主借",,"",70000,0,,,"事業主借"
2022/05/25,2212,"長期借入金",3,"広信900万",83500,0,,,1113,"普通預金",3,"広島信用金庫",83500,0,,,"広島信用金庫　借入金返済"
2022/05/25,7511,"支払利息",3,"広信@83,500",8300,0,30,0,1113,"普通預金",3,"広島信用金庫",8300,0,,,"広島信用金庫　支払利息"
2022/05/25,6231,"雑費",,"",7555,0,30,0,1122,"売掛金",1,"カード",7555,0,,,"リクルートペイメント　保証料"
2022/05/25,1122,"売掛金",1,"カード",11060,0,,,4111,"売上高",,"",11060,1,10,4,"カード売上/Master"
2022/05/25,1122,"売掛金",1,"カード",14140,0,,,4111,"売上高",,"",14140,1,10,4,"カード売上/JCB"
2022/05/25,1122,"売掛金",1,"カード",34560,0,,,4111,"売上高",,"",34560,1,10,4,"カード売上/VISA"
2022/05/26,9411,"事業主貸",,"",525,0,,,1113,"普通預金",1,"もみじ銀行",525,0,,,"ソフトバンクモバイル（個人分）"
2022/05/26,6218,"通信費",,"",6510,1,10,4,1113,"普通預金",1,"もみじ銀行",6510,0,,,"スカパー　視聴料"
2022/05/26,9411,"事業主貸",,"",6899,0,,,1113,"普通預金",1,"もみじ銀行",6899,0,,,"ソフトバンクモバイル（個人分）"
2022/05/26,6224,"損害保険料",,"",6890,0,30,0,1113,"普通預金",2,"県信",6890,0,,,"三井住友海上火災保険　保険料"
2022/05/26,9411,"事業主貸",,"",21360,0,,,1113,"普通預金",2,"県信",21360,0,,,"三井住友海上火災保険　保険料（車）"
2022/05/26,1111,"現金",,"",18500,0,,,4111,"売上高",,"",18500,1,10,4,"現金売上"
2022/05/26,5211,"商品仕入高",,"",1233,1,10,5,1111,"現金",,"",1233,0,,,"フジグラン　仕入"
2022/05/26,5211,"商品仕入高",,"",321,1,10,5,1111,"現金",,"",321,0,,,"フジグラン　仕入"
2022/05/26,5211,"商品仕入高",,"",422,1,10,5,1111,"現金",,"",422,0,,,"フジグラン　仕入"
2022/05/26,5211,"商品仕入高",,"",2236,1,10,5,1111,"現金",,"",2236,0,,,"豊島水産　仕入"
2022/05/26,5211,"商品仕入高",,"",4298,1,10,5,1111,"現金",,"",4298,0,,,"西原商会　仕入"
2022/05/26,1111,"現金",,"",9,0,,,9311,"事業主借",,"",9,0,,,"事業主借"
2022/05/26,1122,"売掛金",1,"カード",6520,0,,,4111,"売上高",,"",6520,1,10,4,"カード売上/VISA"
2022/05/26,1122,"売掛金",1,"カード",12680,0,,,4111,"売上高",,"",12680,1,10,4,"カード売上/VISA"
2022/05/27,6219,"水道光熱費",,"",4480,1,10,4,1113,"普通預金",1,"もみじ銀行",4480,0,,,"ハルエネ　電気代"
2022/05/27,6218,"通信費",,"",5368,1,10,4,1113,"普通預金",1,"もみじ銀行",5368,0,,,"ソフトバンク　電話代"
2022/05/27,6113,"広告宣伝費",,"",11500,1,10,3,1113,"普通預金",1,"もみじ銀行",11500,0,,,"タイヘイ　HP（2019.6～）"
2022/05/27,6113,"広告宣伝費",,"",16300,1,10,3,1113,"普通預金",1,"もみじ銀行",16300,0,,,"ジャックス　HP（写真代"
2022/05/27,6113,"広告宣伝費",,"",17800,1,10,4,1113,"普通預金",1,"もみじ銀行",17800,0,,,"APアプラス　HP代"
2022/05/27,6228,"リース料",,"",23976,1,10,4,1113,"普通預金",1,"もみじ銀行",23976,0,,,"NS　三菱HBL　リース料"
2022/05/27,6231,"雑費",,"",41800,1,10,4,1113,"普通預金",1,"もみじ銀行",41800,0,,,"長谷川会計　顧問料・事業復活支援金代行料"
2022/05/27,6219,"水道光熱費",,"",50074,1,10,4,1113,"普通預金",1,"もみじ銀行",50074,0,,,"ハルエネ　電気代"
2022/05/27,1113,"普通預金",1,"もみじ銀行",9999,0,,,1111,"現金",,"",9999,0,,,"5/26　売上"
2022/05/27,1111,"現金",,"",25140,0,,,4111,"売上高",,"",25140,1,10,4,"現金売上"
2022/05/27,5211,"商品仕入高",,"",3327,1,10,5,1111,"現金",,"",3327,0,,,"プロマート　仕入"
2022/05/27,5211,"商品仕入高",,"",826,1,10,5,1111,"現金",,"",826,0,,,"リカーマウンテン　仕入"
2022/05/27,5211,"商品仕入高",,"",669,1,10,5,1111,"現金",,"",669,0,,,"フジグラン　仕入"
2022/05/27,6225,"消耗品費",,"",3080,1,10,4,1111,"現金",,"",3080,0,,,"Amazon（WELLNET）　消耗品代"
2022/05/27,5211,"商品仕入高",,"",5940,1,10,5,1111,"現金",,"",5940,0,,,"豊島水産　仕入"
2022/05/27,1111,"現金",,"",1000,0,,,9311,"事業主借",,"",1000,0,,,"事業主借"
2022/05/27,1122,"売掛金",1,"カード",72680,0,,,4111,"売上高",,"",72680,1,10,4,"カード売上/JCB"
2022/05/27,1122,"売掛金",1,"カード",9360,0,,,4111,"売上高",,"",9360,1,10,4,"カード売上/Master"
2022/05/28,1111,"現金",,"",12380,0,,,4111,"売上高",,"",12380,1,10,4,"現金売上"
2022/05/28,5211,"商品仕入高",,"",6620,1,10,5,1111,"現金",,"",6620,0,,,"豊島水産　仕入"
2022/05/28,5211,"商品仕入高",,"",2597,1,10,5,1111,"現金",,"",2597,0,,,"フジグラン　仕入"
2022/05/28,1122,"売掛金",1,"カード",18760,0,,,4111,"売上高",,"",18760,1,10,4,"カード売上/VISA"
2022/05/28,1122,"売掛金",1,"カード",12720,0,,,4111,"売上高",,"",12720,1,10,4,"カード売上/VISA"
2022/05/28,1122,"売掛金",1,"カード",14700,0,,,4111,"売上高",,"",14700,1,10,4,"カード売上/Master"
2022/05/28,1122,"売掛金",1,"カード",16160,0,,,4111,"売上高",,"",16160,1,10,4,"カード売上/Master"
2022/05/28,1122,"売掛金",1,"カード",12720,0,,,4111,"売上高",,"",12720,1,10,4,"カード売上/Master"
2022/05/28,1122,"売掛金",1,"カード",25440,0,,,4111,"売上高",,"",25440,1,10,4,"カード売上/Master"
2022/05/30,1113,"普通預金",1,"もみじ銀行",12298,0,,,1111,"現金",,"",12298,0,,,"5/27　売上"
2022/05/30,1113,"普通預金",1,"もみじ銀行",3163,0,,,1111,"現金",,"",3163,0,,,"5/28　売上"
2022/05/30,9411,"事業主貸",,"",50200,0,,,1113,"普通預金",2,"県信",50200,0,,,"りそな決済（家賃）"
2022/05/30,1111,"現金",,"",55410,0,,,4111,"売上高",,"",55410,1,10,4,"現金売上"
2022/05/30,5211,"商品仕入高",,"",1035,1,10,5,1111,"現金",,"",1035,0,,,"フジグラン　仕入"
2022/05/30,5211,"商品仕入高",,"",943,1,10,5,1111,"現金",,"",943,0,,,"三越　仕入"
2022/05/31,2212,"長期借入金",2,"公庫210万",26000,0,,,1113,"普通預金",1,"もみじ銀行",26000,0,,,"日本政策金融公庫　借入金返済"
2022/05/31,7511,"支払利息",2,"公庫@26,000",700,0,30,0,1113,"普通預金",1,"もみじ銀行",700,0,,,"日本政策金融公庫　支払利息"
2022/05/31,2212,"長期借入金",1,"公庫290万",36000,0,,,1113,"普通預金",1,"もみじ銀行",36000,0,,,"日本政策金融公庫　借入金返済"
2022/05/31,7511,"支払利息",1,"公庫@36,000",970,0,30,0,1113,"普通預金",1,"もみじ銀行",970,0,,,"日本政策金融公庫　支払利息"
2022/05/31,9411,"事業主貸",,"",257000,0,,,1113,"普通預金",1,"もみじ銀行",257000,0,,,"所得税　振替納税②"
2022/05/31,1113,"普通預金",1,"もみじ銀行",53432,0,,,1111,"現金",,"",53432,0,,,"5/30　売上"
2022/05/31,1111,"現金",,"",60000,0,,,1113,"普通預金",1,"もみじ銀行",60000,0,,,"引出し"
2022/05/31,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"生活費"
2022/05/31,1111,"現金",,"",20860,0,,,4111,"売上高",,"",20860,1,10,4,"現金売上"
2022/05/31,6225,"消耗品費",,"",2178,1,10,4,1111,"現金",,"",2178,0,,,"㈱タイヨーパッケージ　消耗品代"
2022/05/31,6113,"広告宣伝費",,"",47500,1,10,4,1111,"現金",,"",47500,0,,,"リクルート　広告掲載料"
2022/05/31,6225,"消耗品費",,"",330,1,10,4,1111,"現金",,"",330,0,,,"ダイソー　消耗品"
2022/05/31,5211,"商品仕入高",,"",493,1,10,5,1111,"現金",,"",493,0,,,"セブンイレブン　仕入"
2022/05/31,5211,"商品仕入高",,"",2170,1,10,5,1111,"現金",,"",2170,0,,,"豊島水産　仕入"
2022/05/31,6111,"給料賃金",,"",132115,0,40,0,2115,"未払費用",,"",132115,0,,,"従業員給与"
2022/05/31,5111,"期首棚卸高",,"",145040,0,40,0,5311,"期末棚卸高",,"",145040,0,40,0,"棚振替"
2022/05/31,6214,"減価償却費",,"",6800,0,40,0,1225,"減価償却累計額",,"",6800,0,,,"当月概算計上"
2022/05/31,5211,"商品仕入高",,"",222379,1,10,5,2112,"買掛金",,"",222379,0,,,"買掛金計上/㈱優侑ミート"
2022/05/31,5211,"商品仕入高",,"",75657,1,10,5,2112,"買掛金",,"",75657,0,,,"買掛金計上/住田㈱"
2022/05/31,5211,"商品仕入高",,"",89836,1,10,4,2112,"買掛金",,"",89836,0,,,"買掛金計上/住田㈱"
2022/05/31,6221,"租税公課",,"",41500,0,40,0,2125,"未払消費税",,"",41500,0,,,"消費税概算計上"
2022/06/01,1113,"普通預金",1,"もみじ銀行",28189,0,,,1111,"現金",,"",28189,0,,,"5/31　売上"
2022/06/01,1111,"現金",,"",1000,0,,,4111,"売上高",,"",1000,1,10,4,"現金売上"
2022/06/01,1122,"売掛金",1,"カード",17860,0,,,4111,"売上高",,"",17860,1,10,4,"カード売上/JCB"
2022/06/01,1122,"売掛金",1,"カード",20000,0,,,4111,"売上高",,"",20000,1,10,4,"カード売上/Master"
2022/06/02,1113,"普通預金",1,"もみじ銀行",1000,0,,,1111,"現金",,"",1000,0,,,"6/1　売上"
2022/06/02,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/06/02,6228,"リース料",,"",8100,1,10,3,1113,"普通預金",1,"もみじ銀行",8100,0,,,"SMTパナ　冷蔵庫リース"
2022/06/02,1111,"現金",,"",66640,0,,,4111,"売上高",,"",66640,1,10,4,"現金売上"
2022/06/02,5211,"商品仕入高",,"",853,1,10,5,1111,"現金",,"",853,0,,,"フジグラン　仕入"
